hip,ra_degrees,dec_degrees,k,vmag,angular_diameter_mas
69989,214.81757038,13.00437724,6750.0,5.41,4.8139
69995,214.84964562,-37.00280675,9750.0,5.93,1.8607
69996,214.85096972,-46.05808391,26000.0,3.55,0.7872
70012,214.88562263,-2.26534352,5100.0,5.14,9.8117
70027,214.93883677,16.30680118,4550.0,4.84,14.0786
70035,214.96543244,-61.27275714,8750.0,5.22,3.1841
70054,215.04045606,-43.05886202,5200.0,5.55,7.841
70069,215.08146975,-56.38647906,18000.0,4.3,1.1704
70090,215.13949709,-37.88526711,10000.0,4.05,4.2103
70104,215.17729569,-45.1868814,7500.0,4.78,5.3005
70243,215.58223947,-34.78679152,14000.0,5.57,1.0781
70248,215.5966542,-80.108911,22000.0,5.06,0.5504
70264,215.65467485,-58.45915834,5200.0,4.76,11.2467
70300,215.75940538,-39.51176599,26000.0,4.41,0.5306
70306,215.77461567,-27.75373395,4550.0,4.78,14.4502
70327,215.84475026,8.44664037,10000.0,4.86,2.8936
70363,215.95265857,-53.17620992,4850.0,5.99,7.3538
70384,216.00366765,8.24400431,9250.0,5.94,2.0706
70400,216.04745973,5.82011481,8750.0,5.1,3.362
70469,216.20275252,-24.80626639,5000.0,5.34,9.3451
70492,216.27641298,-68.19532385,9250.0,5.56,2.4854
70497,216.30008064,51.85171354,6450.0,4.04,9.5959
70574,216.53431272,-45.22138996,26000.0,4.56,0.4975
70576,216.54500648,-45.37926095,8250.0,4.33,5.4531
70602,216.61420112,19.2268349,7500.0,5.4,4.0271
70638,216.73225313,-83.66785308,4700.0,4.31,16.9346
70657,216.77963835,-65.82161161,4550.0,5.87,8.8822
70663,216.80124777,-46.1340642,8750.0,5.83,2.413
70692,216.88134383,75.69593921,4400.0,4.25,19.9089
70753,217.04351389,-29.49157976,16000.0,4.97,1.0825
70755,217.05091806,-2.22795009,5800.0,4.81,8.7219
70791,217.15870008,49.84496418,5700.0,5.58,6.4226
70794,217.1738779,-6.90041401,4250.0,5.42,12.4835
70894,217.46045655,0.82891135,8750.0,5.96,2.2821
70915,217.53608389,-45.32128792,14000.0,5.51,1.1037
70931,217.58746947,-49.51892657,9750.0,5.38,2.3969
70987,217.79515011,-38.86977705,4850.0,5.99,7.3533
71002,217.81827528,-67.71705401,4850.0,5.84,7.8597
71053,217.95774098,30.37114497,4550.0,3.57,25.1439
71075,218.01982421,38.30788348,8250.0,3.04,9.5988
71111,218.12887396,55.3980457,4250.0,5.74,10.789
71115,218.13592482,22.25996072,7200.0,5.91,3.4268
71121,218.15451447,-50.45712132,26000.0,4.44,0.5244
71182,218.37487581,-52.67948076,5000.0,5.86,7.3446
71184,218.38529489,-54.9986156,6600.0,5.86,4.2073
71280,218.6652567,49.36823171,3350.0,5.74,17.3851
71284,218.66954381,29.74480735,7050.0,4.47,6.6172
71352,218.87688163,-42.15774562,28000.0,2.33,1.1889
71353,218.88124123,-41.51738017,18000.0,5.88,0.5618
71419,219.0794033,-46.2454913,4550.0,5.55,10.2761
71453,219.18396076,-40.21152639,14000.0,5.74,0.9918
71500,219.33402084,-46.13341306,5000.0,5.39,9.185
71536,219.47187965,-49.42575765,20000.0,4.05,1.0554
71568,219.55279962,43.64205288,4700.0,5.74,8.844
71571,219.55835502,18.29853624,4700.0,5.9,8.1661
71573,219.56335468,54.02338576,9750.0,5.83,1.9623
71618,219.70950726,44.40454503,9750.0,5.39,2.3813
71681,219.91412833,-60.83947139,4850.0,1.35,16.2187
71683,219.92041034,-60.83514707,5800.0,-0.01,21.215
71759,220.17650164,13.53436103,7500.0,5.93,3.1311
71762,220.18150404,16.4183013,12000.0,4.49,2.3946
71783,220.25588965,-36.1348433,8750.0,5.67,2.6282
71795,220.28716819,13.72833113,9250.0,3.78,5.5447
71832,220.4114855,8.16175611,5200.0,4.86,10.8046
71837,220.43173137,11.66093526,5200.0,5.55,7.8412
71860,220.48239101,-47.38814127,28000.0,2.3,1.2111
71865,220.49005323,-37.79342394,26000.0,4.01,0.636
71908,220.62785433,-64.97456957,7350.0,3.18,11.071
71957,220.76484284,-5.6574291,7200.0,3.87,8.4629
71974,220.80652349,-24.99773099,12000.0,5.7,1.3748
71995,220.85571623,26.52789077,3050.0,4.8,32.3508
72010,220.91451458,-35.17322549,4550.0,4.06,20.1884
72012,220.93518566,40.45920338,4400.0,5.72,10.1716
72104,221.24664628,-35.19182069,10000.0,4.92,2.8131
72105,221.24687869,27.07417383,10000.0,2.35,9.1891
72125,221.31040511,16.96440296,5000.0,4.6,13.0559
72131,221.32186138,-62.87545275,8250.0,5.36,3.3545
72154,221.37595224,0.71729003,12000.0,5.68,1.3913
72197,221.50074084,-25.44291557,7500.0,5.15,4.4203
72208,221.52498866,15.13174102,2750.0,5.78,25.3428
72210,221.52813497,-23.15286204,5000.0,5.8,7.5554
72220,221.56246594,1.8929383,10000.0,3.73,4.8187
72250,221.62094963,-47.44107999,9750.0,5.74,2.0412
72290,221.75546088,-52.38331777,5400.0,5.22,8.4294
72296,221.77107748,-38.29043787,4550.0,5.9,8.7397
72323,221.84399993,-25.62423321,12000.0,5.61,1.4368
72357,221.9365883,-26.0874799,5200.0,5.23,9.0736
72370,221.96552567,-79.04471242,4250.0,3.83,25.9326
72378,221.98985195,-26.64613329,12000.0,5.76,1.338
72432,222.15857155,-36.63458507,2750.0,5.89,24.0022
72438,222.18567167,-66.59353612,26000.0,5.91,0.2672
72487,222.32781437,46.11639336,6450.0,5.76,4.5666
72488,222.32815984,-24.25146951,4550.0,5.68,9.7003
72489,222.32954567,-14.14898587,8750.0,5.32,3.062
72524,222.42233956,48.72056284,6600.0,5.68,4.558
72552,222.49327659,28.61583341,9000.0,5.8,2.3268
72567,222.56549508,23.91176538,5800.0,5.86,5.2038
72571,222.5727779,-27.96021925,4550.0,4.42,17.1947
72573,222.58178099,82.51248701,6150.0,5.63,5.3234
72582,222.62417599,37.27181511,5000.0,5.47,8.7297
72603,222.67193219,-15.99709226,7050.0,5.15,4.9539
72607,222.67664751,74.15547596,4400.0,2.07,53.4354
72622,222.71990536,-16.04161047,9250.0,2.75,8.6906
72631,222.75425052,-2.29884995,5200.0,4.93,10.3627
72659,222.84701756,19.10063329,5200.0,4.54,10.712
72664,222.86072795,59.29365246,4400.0,5.48,11.3229
72683,222.9096805,-43.57529383,20000.0,4.32,0.9344
72773,223.14695946,-63.80981741,6300.0,5.91,4.5499
72800,223.21287023,-37.80311642,16000.0,5.02,1.0572
72833,223.30640336,-73.19015457,5500.0,5.59,6.8692
72929,223.583901,-24.64213517,4700.0,5.27,10.9191
72934,223.59544161,-11.89833043,5300.0,5.78,6.7863
72959,223.6580027,-33.30056091,4700.0,5.85,8.3968
73036,223.89461516,-60.11389133,4850.0,5.18,10.5761
73049,223.93622772,-33.85578004,10000.0,5.32,2.3459
73087,224.0551584,14.44626586,10000.0,5.9,1.8092
73095,224.07177099,-52.80956707,9500.0,5.38,2.5237
73100,224.09558479,49.62899937,6450.0,5.63,4.7547
73111,224.13366538,-47.87914321,20000.0,5.62,0.5149
73129,224.18334308,-62.78098762,22000.0,5.08,0.5464
73133,224.19211288,-11.4097279,4400.0,5.48,11.338
73165,224.29606996,-4.34608634,7500.0,4.47,6.0272
73166,224.29866769,16.38813986,5500.0,5.72,6.5022
73184,224.36396501,-21.4112809,4400.0,5.72,8.4842
73193,224.38840115,-0.16754803,4850.0,5.51,9.1573
73199,224.39632979,65.93238126,2750.0,4.63,42.8391
73223,224.47148916,-76.66261622,4400.0,5.37,11.9084
73273,224.63314193,-43.13386699,26000.0,2.68,1.1787
73284,224.66369181,-27.65729301,8500.0,5.65,2.8001
73310,224.72351684,-11.14386422,4550.0,5.88,8.7812
73334,224.79041254,-42.10414199,26000.0,3.13,0.9583
73350,224.84631129,4.56777277,3350.0,5.91,16.0706
73369,224.90404577,39.26523166,7350.0,5.64,3.7223
73415,225.04724166,-77.16052523,5200.0,5.92,6.6444
73473,225.24328191,-8.51893488,12000.0,4.91,1.9726
73493,225.30447474,-38.05831465,4700.0,5.88,8.2454
73497,225.33254143,-2.75487208,3500.0,5.52,17.5966
73507,225.36295558,60.20442421,9000.0,5.91,2.2143
73536,225.45381414,-0.14025867,3200.0,5.71,19.3372
73540,225.46126796,-83.22777573,5200.0,5.65,7.4889
73555,225.48663804,40.39063671,5200.0,3.49,20.1164
73566,225.52657921,-28.06052808,9000.0,5.83,2.2973
73568,225.52713391,25.00825646,4400.0,4.8,15.4603
73620,225.7252916,2.09127129,5000.0,4.39,14.3334
73624,225.74704341,-32.64324605,24000.0,5.45,0.3851
73634,225.77534828,35.20577288,5200.0,5.52,7.9231
73695,225.94867417,47.65401409,5800.0,4.83,8.1616
73714,226.01775793,-25.28185602,3050.0,3.25,65.5547
73745,226.11190457,26.94765981,4700.0,4.52,15.3527
73771,226.19567959,-83.03826851,5200.0,5.65,7.538
73776,226.20020549,-64.03137307,5200.0,5.16,9.3485
73807,226.27960699,-47.05119386,20000.0,3.91,1.1302
73826,226.32978505,-41.06723379,5200.0,5.13,9.5105
73841,226.35788174,48.15090031,9750.0,5.59,2.1807
73909,226.5694546,54.55628697,5200.0,5.24,9.0074
73937,226.63838694,-30.91841299,8750.0,5.97,2.2778
73945,226.65674312,-16.25676124,4250.0,5.19,13.9139
73996,226.82477948,24.86959294,6750.0,4.93,5.9276
74006,226.85805467,-49.08863539,5200.0,5.77,7.0794
74066,227.0506105,-40.58385604,14000.0,5.75,0.9871
74087,227.09908475,26.30118271,4700.0,5.67,9.0886
74096,227.14818718,25.10863675,4850.0,5.82,7.9765
74100,227.16338993,-42.86786973,16000.0,5.85,0.7222
74117,227.21095653,-45.27979406,24000.0,4.07,0.7281
74184,227.37466411,-67.08412683,6300.0,5.76,4.8884
74224,227.5305968,-38.79246057,5400.0,5.98,5.9738
74239,227.57771621,-26.3326008,5000.0,5.75,7.7443
74296,227.78664063,-84.78782184,12000.0,5.88,1.2626
74305,227.81660117,-55.34601439,5800.0,5.45,6.6455
74376,227.98400434,-48.73770212,12000.0,3.88,3.1469
74380,227.99068761,-48.74357642,9250.0,5.7,2.293
74386,228.01780223,18.97600352,2900.0,5.9,21.5564
74392,228.05546736,-19.79163143,8750.0,4.54,4.4085
74395,228.07167982,-52.09907465,5200.0,3.41,20.5928
74449,228.20668641,-44.50035965,24000.0,4.83,0.5135
74539,228.47217392,-26.19355939,5200.0,5.84,6.8949
74561,228.52506116,31.78791816,4250.0,5.98,9.6578
74582,228.57986595,-70.07945566,2244.241517944897,5.75,38.6362
74596,228.62168817,29.16422593,9500.0,5.28,2.6444
74604,228.6555245,-31.51912564,7050.0,4.91,5.7605
74605,228.65834777,67.34767598,6150.0,5.15,6.5287
74649,228.79736045,4.93935226,5000.0,5.32,9.4428
74666,228.87543241,33.31510222,5200.0,3.46,20.1265
74689,228.9547494,0.37210753,9000.0,5.62,2.5046
74696,228.97358944,-48.07364079,9250.0,5.96,2.0292
74707,229.01679847,-41.49114318,6750.0,5.15,5.6282
74732,229.09596946,-22.39942083,4700.0,5.52,9.7509
74750,229.15289366,-60.9039866,30000.0,5.74,0.2173
74778,229.23707633,-60.95724479,36000.0,5.04,0.2086
74785,229.25196591,-9.38286694,14000.0,2.61,4.1389
74793,229.27450664,71.82387844,4400.0,5.02,13.9806
74824,229.3790009,-58.80087882,9250.0,4.07,4.7741
74837,229.41203255,-63.61048662,4700.0,4.85,13.2457
74857,229.45768699,-30.14866233,4850.0,4.35,15.6306
74896,229.60214092,20.57280967,5500.0,5.68,6.5834
74901,229.60888718,-0.46123725,4250.0,5.88,10.1357
74911,229.63353586,-47.87519201,14000.0,4.27,1.945
74941,229.7047785,-60.49632329,39000.0,5.43,0.1486
74946,229.72787007,-68.67946723,9750.0,2.87,7.5901
74950,229.73495651,-40.78816875,12000.0,5.59,1.4486
74975,229.82741626,1.76665611,6300.0,5.04,6.5383
75043,230.02142169,51.95848756,9000.0,5.65,2.4825
75049,230.03599149,29.61631109,5000.0,5.51,8.6088
75097,230.1822884,71.83397308,9250.0,3.0,8.0323
75119,230.25842001,0.71558981,4550.0,5.35,11.174
75127,230.28183604,-5.82482695,4850.0,5.54,9.0218
75141,230.34306833,-40.64745946,28000.0,3.22,0.7925
75177,230.45181856,-36.26116729,4250.0,3.57,29.1705
75178,230.45253799,32.93366086,12000.0,5.38,1.5847
75181,230.45655596,-48.31695913,5800.0,5.65,5.6535
75206,230.53497528,-47.92746963,6300.0,4.99,6.7686
75256,230.65519206,62.04716944,10000.0,5.99,1.7338
75257,230.65570869,39.58149619,4400.0,5.56,10.981
75260,230.66014565,63.34166375,4400.0,5.72,10.1258
75264,230.67036465,-44.68957314,26000.0,3.37,0.8577
75304,230.78901374,-36.85843627,22000.0,4.54,0.6997
75308,230.79417262,-60.65710865,6450.0,5.65,4.7908
75312,230.80094284,30.28824114,5800.0,4.99,7.7849
75323,230.84440733,-59.32069839,20000.0,4.48,0.8694
75352,230.96775654,-12.36941286,5200.0,5.72,7.2731
75379,231.04970889,-10.32189476,6750.0,4.92,6.0791
75411,231.12306762,37.37696091,7500.0,4.31,6.5477
75439,231.18761813,-39.71013154,8750.0,5.36,3.0225
75458,231.2324337,58.96602354,4700.0,3.29,26.5337
75501,231.33438516,-38.7335881,10000.0,4.6,3.2831
75530,231.44752151,15.42805438,3350.0,5.16,22.7221
75565,231.5605344,-68.30918936,5000.0,5.89,7.2425
75572,231.5727702,34.3358496,4400.0,5.46,11.436
75647,231.82560314,-36.76750151,20000.0,5.46,0.5529
75665,231.88792069,-64.531457,4250.0,5.71,10.945
75695,231.95771631,29.10549164,7500.0,3.66,8.8177
75696,231.96434672,60.67022438,4250.0,5.9,10.0211
75730,232.06415852,-16.7164031,4400.0,5.64,10.5588
75761,232.15952692,1.84216258,8000.0,5.15,3.9098
75828,232.35115072,-46.7326907,4400.0,5.26,12.5769
75944,232.66828146,-16.60945806,5000.0,5.82,7.5097
75973,232.73229511,40.83306815,4250.0,5.04,14.9168
75974,232.73297739,64.20850517,5000.0,5.74,7.7566
76008,232.85439245,77.34933897,4250.0,5.0,15.1914
76013,232.87841929,-73.38954647,28000.0,5.4,0.2913
76041,232.94580142,40.89936876,8750.0,4.98,3.6038
76106,233.152971,-19.67036366,9500.0,5.5,2.3897
76126,233.23011545,-16.85280725,24000.0,5.53,0.3731
76127,233.23248309,31.35915517,18000.0,4.14,1.2501
76133,233.24144948,-1.18629929,5000.0,5.5,8.6471
76207,233.5072393,-40.06634857,3200.0,5.82,18.4046
76219,233.54383219,-10.06395962,4850.0,4.61,13.5311
76243,233.61055153,-9.18334968,18000.0,5.16,0.7825
76259,233.65545605,-28.04690734,4700.0,5.13,11.6421
76267,233.67162293,26.71491041,10000.0,2.22,9.4776
76276,233.7007926,10.53885916,7500.0,3.8,8.3783
76297,233.78525156,-41.16669497,26000.0,2.8,1.1159
76307,233.81208385,39.01004619,3200.0,5.14,25.0781
76311,233.81757086,53.9221386,4400.0,5.97,9.0278
76333,233.88141398,-14.78955365,5000.0,3.91,17.813
76371,233.97193752,-44.95833688,24000.0,4.55,0.584
76376,233.9878239,54.63056806,9500.0,5.77,2.1127
76397,234.05056891,-44.39668903,3500.0,5.44,18.2722
76424,234.12164831,16.1190982,7050.0,5.93,3.538
76425,234.1231331,10.0104549,5000.0,5.26,9.6398
76440,234.17994543,-66.31690469,5000.0,4.11,16.3508
76470,234.25607748,-28.13507099,4550.0,3.6,24.9298
76509,234.38351097,54.50878294,4850.0,5.85,7.845
76519,234.41337239,69.28321732,3500.0,5.65,16.6087
76532,234.45024464,-23.14151509,5000.0,5.79,7.5668
76534,234.45646241,40.35328811,5200.0,5.25,8.8982
76552,234.51384287,-42.56748493,4400.0,4.34,19.0094
76568,234.56726549,46.79799524,7200.0,5.76,3.6399
76569,234.56767525,-21.01615303,5000.0,5.82,7.469
76594,234.64250158,50.42335207,5200.0,5.84,6.8592
76600,234.66410153,-29.77768935,26000.0,3.66,0.7498
76618,234.70626982,-52.37261965,12000.0,5.43,1.5582
76628,234.72711374,-19.30170914,5200.0,5.36,8.5484
76669,234.84451583,36.63582763,16000.0,4.64,1.2614
76705,234.94156188,-34.41189273,5200.0,4.66,11.7558
76716,234.98619135,-59.90781512,6600.0,5.95,3.9511
76742,235.07043893,-23.81805841,4550.0,4.97,13.3761
76750,235.08899554,-73.44663458,14000.0,5.64,1.0421
76829,235.29798226,-44.66055926,6750.0,4.64,6.7289
76852,235.38788463,19.67050566,9750.0,4.51,3.5698
76866,235.44746556,12.84753869,10000.0,5.34,2.3219
76877,235.47793121,-76.08186451,12000.0,5.95,1.2245
76878,235.47815864,18.46389861,9500.0,5.8,2.0721
76880,235.48674445,-19.67857446,4250.0,4.75,16.9725
76939,235.65980143,-37.4248964,5200.0,5.23,9.0535
76945,235.67098805,-34.71033325,20000.0,4.75,0.7664
76952,235.68599269,26.29551419,9750.0,3.81,4.9
76957,235.71176316,52.36083046,12000.0,5.48,1.5178
76996,235.81708657,-84.46550807,9500.0,5.57,2.3124
77048,235.99716849,32.51582804,5100.0,5.57,8.0391
77052,236.00769128,2.51552506,5500.0,5.86,5.7108
77055,236.01443312,77.79449901,9250.0,4.29,4.426
77060,236.01841829,-15.67267949,8500.0,5.41,3.0867
77070,236.06664914,6.42551971,4700.0,2.63,35.4894
77086,236.09453394,-41.81901826,10000.0,5.93,1.7824
77163,236.34778279,5.44732255,9750.0,5.57,2.2099
77227,236.52354097,-1.80411556,14000.0,5.39,1.165
77233,236.54672877,15.42192602,9250.0,3.65,5.8674
77257,236.61144121,7.35323973,6000.0,4.42,9.1445
77272,236.64534336,55.47460243,4550.0,5.94,8.6039
77277,236.66647764,62.59969448,9500.0,5.19,2.7631
77286,236.68429408,-34.68238898,14000.0,5.61,1.0524
77336,236.82230086,14.11527157,9250.0,5.71,2.2916
77370,236.90797351,55.37661523,9250.0,5.85,2.1494
77390,236.9712309,-65.44218988,8750.0,5.54,2.7833
77412,237.05546553,13.78933425,4700.0,5.98,7.8824
77442,237.1434012,28.15677692,6000.0,5.89,5.0763
77450,237.18503586,18.1417793,3350.0,4.09,36.975
77464,237.23672761,-3.81852811,8750.0,5.53,2.7615
77512,237.39874182,26.06854936,5500.0,4.59,10.7823
77516,237.40527375,-3.43014112,10000.0,3.54,5.2831
77541,237.48967022,-48.91238226,9500.0,5.86,2.0196
77562,237.52962796,-53.20967534,14000.0,5.78,0.9725
77578,237.57303895,2.19662489,5200.0,5.21,9.1339
77622,237.70371344,4.4775798,9500.0,3.71,5.2724
77634,237.7397573,-33.62710488,12000.0,3.97,3.0254
77635,237.74480683,-25.75123489,28000.0,4.63,0.414
77645,237.77836547,-55.05552532,26000.0,5.74,0.2896
77655,237.80807231,35.65822638,5000.0,4.79,11.7479
77660,237.81519764,-3.09042957,9250.0,5.09,3.0256
77661,237.81642977,20.97787548,4250.0,4.74,17.0491
77738,238.06909055,55.82658167,5200.0,5.81,6.952
77760,238.16747684,42.44998796,6150.0,4.6,8.2042
77811,238.33358671,-20.16699405,24000.0,5.04,0.4652
77840,238.40303498,-25.32708018,26000.0,4.59,0.4885
77853,238.45615438,-16.7296223,5000.0,4.13,16.1198
77858,238.47467996,-24.53309547,20000.0,5.38,0.5736
77859,238.48280036,-23.97803598,26000.0,5.41,0.3346
77902,238.64443288,20.31086363,3500.0,5.45,18.1796
77907,238.6578213,43.13840642,3050.0,5.35,25.0734
77909,238.66474184,-25.24367939,14000.0,5.87,0.9348
77939,238.75154369,-19.38288098,26000.0,5.95,0.2617
77952,238.78670013,-63.42974973,7200.0,2.83,13.2623
77982,238.87338903,-68.60298616,5400.0,5.11,8.9706
77984,238.87542764,-26.26592073,9250.0,5.63,2.3906
77986,238.87754361,42.56615229,12000.0,5.73,1.3576
77990,238.88508797,-60.17747419,8750.0,5.78,2.4643
78012,238.94818797,37.94676324,7500.0,5.43,3.9206
78045,239.02482214,-60.48230498,9250.0,5.76,2.2344
78072,239.11247598,15.66473327,6600.0,3.85,9.774
78104,239.22119438,-29.21401221,26000.0,3.87,0.6802
78105,239.2228396,-33.96602225,9250.0,5.14,2.9692
78106,239.22543843,-33.96415999,12000.0,5.59,1.4336
78132,239.31101948,14.41426805,4850.0,5.54,9.0015
78142,239.33888563,-36.1853138,5000.0,5.78,7.6668
78159,239.39709121,26.87802632,4550.0,4.14,19.4916
78168,239.41862315,-20.98302564,24000.0,5.84,0.3225
78180,239.44830388,54.74950359,7500.0,4.96,4.8409
78207,239.54740116,-14.27931773,14000.0,4.95,1.4291
78246,239.64530965,-24.83142974,20000.0,5.43,0.5612
78265,239.71300283,-26.1140428,28000.0,2.89,0.9219
78276,239.7403975,36.64370627,4250.0,5.61,11.4743
78279,239.74233223,-65.03756903,16000.0,5.74,0.762
78323,239.87623269,-41.74439602,5200.0,4.99,10.1468
78384,240.03058543,-38.39664079,26000.0,3.42,0.838
78400,240.08324525,-16.53238334,6450.0,5.47,5.1703
78401,240.08338225,-22.62162024,30000.0,2.29,1.0575
78436,240.19850629,-8.41132413,10000.0,5.53,2.1428
78442,240.21316189,4.42718026,5000.0,5.82,7.4505
78459,240.26166247,33.30538815,5800.0,5.39,6.45
78481,240.30977487,17.81802578,5200.0,5.1,9.6262
78493,240.36079431,29.85107821,10000.0,4.98,2.7544
78527,240.4737656,58.56443739,6300.0,4.01,10.4264
78542,240.52315266,52.91600607,4250.0,5.93,9.8986
78554,240.57370453,22.80439543,9250.0,4.82,3.4334
78592,240.69937951,46.03685378,12000.0,4.72,2.1574
78639,240.80358419,-49.22972074,5200.0,4.65,11.7903
78649,240.83066182,36.63181986,9500.0,5.79,2.1114
78650,240.83611243,-25.86514891,4550.0,4.96,13.3451
78655,240.85084398,-38.60247122,18000.0,4.9,0.8848
78661,240.88081682,76.79388926,9250.0,5.73,2.2875
78662,240.88425437,-57.77487351,8250.0,4.63,4.6876
78747,241.15379632,-37.86266825,7050.0,5.91,3.5536
78820,241.35931206,-19.80539286,30000.0,2.56,0.9358
78821,241.36073017,-19.80184191,26000.0,4.9,0.4255
78868,241.48284121,-72.40107181,4850.0,5.7,8.388
78877,241.52660087,-23.60624433,14000.0,5.9,0.9224
78893,241.5822169,67.80998136,10000.0,5.44,2.2227
78914,241.6225984,-45.17327517,8750.0,4.73,3.9668
78918,241.64815129,-36.80221297,26000.0,4.22,0.579
78933,241.70180197,-20.66913479,28000.0,3.93,0.5707
78970,241.81739481,-36.75553887,7500.0,5.72,3.4477
78990,241.85125058,-20.8686541,5400.0,4.31,12.8207
79005,241.9018359,-12.74534315,12000.0,5.75,1.3439
79007,241.90646234,9.89176025,8250.0,5.63,2.9914
79043,242.0189437,17.04699349,5200.0,5.0,10.1021
79050,242.03133733,-26.32666483,3200.0,5.35,22.7215
79072,242.11701282,8.53432477,3050.0,5.69,21.428
79098,242.18219664,-23.68535317,12000.0,5.86,1.2776
79101,242.19249715,44.93481883,12000.0,4.23,2.6883
79119,242.24303566,36.49010935,5000.0,4.73,12.118
79120,242.24541959,3.45444515,4250.0,5.93,9.8628
79137,242.29609713,6.38050993,4850.0,5.93,7.3807
79153,242.32734737,-57.93417299,12000.0,5.57,1.4537
79195,242.46055144,-3.46673076,4400.0,5.39,11.8114
79199,242.46919686,-33.54569572,14000.0,5.5,1.108
79280,242.70636884,75.87753079,14000.0,5.48,1.1212
79302,242.75886281,-29.41600661,5000.0,5.09,10.4366
79320,242.82403118,-41.11949816,7500.0,5.86,3.2482
79349,242.90853829,23.49482992,2900.0,5.74,23.162
79357,242.94835302,42.37450876,4400.0,5.89,9.4115
79358,242.95025417,36.42516245,4550.0,5.62,9.9479
79374,242.99891879,-19.46064684,26000.0,4.0,0.641
79375,243.00000648,-10.06418514,9250.0,4.93,3.2592
79387,243.03037216,-8.54757943,9000.0,5.43,2.7535
79399,243.06689523,-28.4172057,12000.0,5.67,1.3898
79404,243.07588221,-27.92631564,26000.0,4.58,0.491
79488,243.31420074,5.0210989,4250.0,5.46,12.2449
79497,243.34499914,-55.54084556,7200.0,5.78,3.6579
79509,243.36972631,-54.63041289,5600.0,4.95,8.9219
79540,243.46211879,-11.83772219,4550.0,5.24,11.8255
79593,243.58652601,-3.69397562,3350.0,2.73,68.4842
79596,243.59321316,-33.01104217,5000.0,5.91,7.21
79607,243.67100328,33.85882404,6300.0,5.23,5.9552
79653,243.81394732,-47.37190984,14000.0,5.13,1.3092
79664,243.85944228,-63.68564897,5500.0,3.86,15.3134
